E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.42342	173	-1	EventGenerator/eBrem/
9.76	174	e-	EventGenerator	0.065141
9.76	174	gamma	eBrem	-1e+06
	0.26203	174	-1	EventGenerator/eBrem/
9.8201	175	e-	EventGenerator	0.065124
	0.37711	175	-1	EventGenerator/
9.8081	176	e-	EventGenerator	0.065444
	0.33295	176	-1	EventGenerator/
9.8606	177	e-	EventGenerator	0.065182
	0.30041	177	-1	EventGenerator/
9.7796	178	e-	EventGenerator	0.065132
	0.28175	178	-1	EventGenerator/
9.8404	179	e-	EventGenerator	0.065459
	0.2822	179	-1	EventGenerator/
9.785	180	e-	EventGenerator	0.065172
	0.34192	180	-1	EventGenerator/
9.8226	181	e-	EventGenerator	0.065198
	0.3021	181	-1	EventGenerator/
9.8397	182	e-	EventGenerator	0.065165
	0.3041	182	-1	EventGenerator/
9.8639	183	e-	EventGenerator	0.065144
	0.31157	183	-1	EventGenerator/
9.8356	184	e-	EventGenerator	0.065125
0.013821	184	gamma	eBrem	0.065303
0.013821	184	e-	phot	-1e+06
	0.3258	184	-1	EventGenerator/eBrem/phot/
9.8714	185	e-	EventGenerator	0.065298
9.8714	185	gamma	eBrem	-1e+06
	0.29356	185	-1	EventGenerator/eBrem/
9.8746	186	e-	EventGenerator	0.065137
9.8746	186	gamma	eBrem	-1e+06
	0.31636	186	-1	EventGenerator/eBrem/
9.86	187	e-	EventGenerator	0.065164
	0.25374	187	-1	EventGenerator/
9.8318	188	e-	EventGenerator	0.065229
	0.35692	188	-1	EventGenerator/
9.7511	189	e-	EventGenerator	0.065152
	0.40506	189	-1	EventGenerator/
9.8637	190	e-	EventGenerator	0.065204
	0.30538	190	-1	EventGenerator/
9.8418	191	e-	EventGenerator	0.065364
9.8418	191	e-	eIoni	-1e+06
	0.72501	191	-1	EventGenerator/eIoni/
9.8407	192	e-	EventGenerator	0.065166
	0.28832	192	-1	EventGenerator/
9.8605	193	e-	EventGenerator	0.065137
	0.48528	193	-1	EventGenerator/
9.8477	194	e-	EventGenerator	0.06514
	0.31766	194	-1	EventGenerator/
9.8186	195	e-	EventGenerator	0.065249
	0.32173	195	-1	EventGenerator/
9.8609	196	e-	EventGenerator	0.065217
9.8609	196	gamma	eBrem	-1e+06
	0.26737	196	-1	EventGenerator/eBrem/
9.7267	197	e-	EventGenerator	0.065235
	0.2815	197	-1	EventGenerator/
9.8544	198	e-	EventGenerator	0.065136
	0.30216	198	-1	EventGenerator/
9.8588	199	e-	EventGenerator	0.065182
	0.31142	199	-1	EventGenerator/
9.8434	200	e-	EventGenerator	0.065189
	0.32827	200	-1	EventGenerator/
9.8412	201	e-	EventGenerator	0.06535
9.8412	201	gamma	eBrem	-1e+06
