E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.47957	247	-1	EventGenerator/
7.9864	249	e-	EventGenerator	0.065619
0.12985	249	gamma	eBrem	0.065955
0.82959	249	gamma	eBrem	0.067379
	0.28992	249	-1	EventGenerator/eBrem/eBrem/
8.9916	250	e-	EventGenerator	0.065362
	0.61151	250	-1	EventGenerator/
8.6268	251	e-	EventGenerator	0.067162
0.15897	251	gamma	eBrem	0.065703
	0.34932	251	-1	EventGenerator/eBrem/
7.5435	252	e-	EventGenerator	0.067158
0.43366	252	gamma	eBrem	0.069028
	0.38808	252	-1	EventGenerator/eBrem/
8.8966	254	e-	EventGenerator	0.065477
	0.30359	254	-1	EventGenerator/
8.7086	255	e-	EventGenerator	0.069537
0.10182	255	gamma	eBrem	0.065157
	0.010629	255	-1	EventGenerator/eBrem/
0.056009	256	gamma	eBrem	0.065263
7.9332	257	e-	EventGenerator	0.067194
	0.35571	257	-1	EventGenerator/
9.0393	258	e-	EventGenerator	0.066148
	0.30131	258	-1	EventGenerator/
8.3179	260	e-	EventGenerator	0.069169
	0.16476	260	-1	EventGenerator/
3.5976	262	e-	EventGenerator	0.069188
4.0307	262	gamma	eBrem	0.065265
1.079	262	gamma	eBrem	0.065724
	0.31752	262	-1	EventGenerator/eBrem/eBrem/
6.5955	263	e-	EventGenerator	0.067178
2.2874	263	gamma	eBrem	0.066398
	0.40417	263	-1	EventGenerator/eBrem/
3.7935	265	gamma	eBrem	0.068051
8.8109	266	e-	EventGenerator	0.06547
0.090035	266	gamma	eBrem	0.065595
	0.45941	266	-1	EventGenerator/eBrem/
8.4534	267	e-	EventGenerator	0.068411
	0.07311	267	-1	EventGenerator/
6.7281	268	e-	EventGenerator	0.067068
1.7107	268	gamma	eBrem	0.06708
	0.4269	268	-1	EventGenerator/eBrem/
6.5769	270	gamma	eBrem	0.065132
8.9103	273	e-	EventGenerator	0.065557
	0.29702	273	-1	EventGenerator/
8.9781	275	e-	EventGenerator	0.06604
	0.29643	275	-1	EventGenerator/
2.8729	276	e-	eIoni	0.069482
	0.43327	276	-1	eIoni/
8.9397	277	e-	EventGenerator	0.066314
	0.7076	277	-1	EventGenerator/
8.8812	278	e-	EventGenerator	0.065251
	0.29342	278	-1	EventGenerator/
8.8156	279	e-	EventGenerator	0.065706
	0.29931	279	-1	EventGenerator/
8.8271	280	e-	EventGenerator	0.065639
	0.48725	280	-1	EventGenerator/
6.9066	281	e-	EventGenerator	0.066158
1.8738	281	gamma	eBrem	0.066613
	0.5079	281	-1	EventGenerator/eBrem/
8.9304	282	e-	EventGenerator	0.065192
	0.32333	282	-1	EventGenerator/
9.0327	283	e-	EventGenerator	0.068784
	0.011211	283	-1	EventGenerator/
2.9193	285	gamma	eBrem	0.06718
8.5415	286	e-	EventGenerator	0.067483
8.5415	286	gamma	eBrem	-1e+06
	0.32065	286	-1	EventGenerator/eBrem/
8.6901	289	e-	EventGenerator	0.068858
0.074021	289	gamma	eBrem	0.067383
	0.38125	289	-1	EventGenerator/eBrem/
1.5937	290	gamma	eBrem	0.066648
8.834	291	e-	EventGenerator	0.065205
	0.48377	291	-1	EventGenerator/
8.9872	293	e-	EventGenerator	0.065449
8.9872	293	gamma	eBrem	-1e+06
8.9872	293	e-	phot	-1e+06
	0.33897	293	-1	EventGenerator/eBrem/phot/
8.485	294	e-	EventGenerator	0.066289
0.059377	294	gamma	eBrem	0.065244
0.14497	294	gamma	eBrem	0.065566
	0.32087	294	-1	EventGenerator/eBrem/eBrem/
0.13722	296	gamma	eBrem	0.065737
8.4499	298	e-	EventGenerator	0.065201
	0.32132	298	-1	EventGenerator/
8.8796	299	e-	EventGenerator	0.069536
	0.34323	299	-1	EventGenerator/
5.0097	300	e-	EventGenerator	0.068903
