E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
2.7395	18613	proton	EventGenerator	30.127
2.6779	18721	proton	EventGenerator	30.247
2.7265	18732	proton	EventGenerator	30.151
2.6444	18854	proton	EventGenerator	30.191
2.7906	18883	proton	EventGenerator	30.014
2.7676	19096	proton	EventGenerator	30.163
2.6967	19130	proton	EventGenerator	30.284
2.5971	19132	proton	EventGenerator	30.475
2.7288	19204	proton	EventGenerator	30.095
2.9012	19210	proton	EventGenerator	29.942
3.0748	19234	proton	EventGenerator	29.743
2.4892	19327	proton	EventGenerator	30.647
2.5723	19426	proton	EventGenerator	30.362
2.9196	19432	proton	EventGenerator	29.849
2.1572	19452	proton	EventGenerator	31.013
2.6874	19485	proton	EventGenerator	30.188
2.8966	19526	proton	EventGenerator	30.035
2.8098	19610	proton	EventGenerator	30.081
3.0216	19728	proton	EventGenerator	29.789
2.8685	19790	proton	EventGenerator	29.836
2.6244	19840	proton	EventGenerator	30.306
2.5586	19883	proton	EventGenerator	30.337
2.8837	19925	proton	EventGenerator	30.041
2.7114	20033	proton	EventGenerator	30.226
2.8891	20074	proton	EventGenerator	30.033
2.3866	20208	proton	EventGenerator	30.541
2.7696	20306	proton	EventGenerator	30.168
2.5312	20359	proton	EventGenerator	30.382
